順位,管理No,合計スコア
"2524","KA010424","524"
"2525","IB040857","524"
"2526","TK100006","524"
"2527","KA130016","524"
"2528","IB050166","524"
"2529","CH040638","524"
"2530","NA060003","523"
"2531","KA110033","523"
"2532","CH040071","523"
"2533","IB040076","523"
"2534","TK130025","523"
"2535","TK130022","523"
"2536","IB040286","523"
"2537","NA030056","523"
"2538","KA160167","523"
"2539","CH030007","523"
"2540","NA060046","523"
"2541","CH040208","523"
"2542","KA070256","523"
"2543","KA010209","523"
"2544","KA080208","523"
"2545","TK130152","523"
"2546","TK060485","523"
"2547","IB050101","523"
"2548","KA110367","523"
"2549","TK130214","523"
"2550","CH020376","523"
"2551","KA110381","523"
"2552","IB010094","523"
"2553","YA010179","523"
"2554","KA160377","523"
"2555","IB080155","523"
"2556","KA110428","523"
"2557","TK130247","523"
"2558","KA160406","523"
"2559","IB100115","523"
"2560","GU040256","523"
"2561","TK040304","523"
"2562","TK130008","522"
"2563","TK130009","522"
"2564","GU030020","522"
"2565","KA150017","522"
"2566","KA110029","522"
"2567","KA160044","522"
"2568","KA010059","522"
"2569","YA040008","522"
"2570","IB100036","522"
"2571","IB080044","522"
"2572","KA070096","522"
"2573","KA080064","522"
"2574","KA080092","522"
"2575","KA150074","522"
"2576","KA160189","522"
"2577","GU040097","522"
"2578","IB040391","522"
"2579","IB040429","522"
"2580","TC030052","522"
"2581","KA110230","522"
"2582","KA070323","522"
"2583","CH040352","522"
"2584","CH010110","522"
"2585","CH020069","522"
"2586","IB100097","522"
"2587","IB040636","522"
"2588","CH040383","522"
"2589","YA010113","522"
"2590","KA040046","522"
"2591","YA010148","522"
"2592","CH010135","522"
"2593","IB050113","522"
"2594","SA020057","522"
"2595","KA070583","522"
"2596","TK090067","522"
"2597","KA160384","522"
"2598","IB050129","522"
"2599","IB040851","522"
"2600","KA130035","522"
"2601","TK130004","521"
"2602","KA020007","521"
"2603","KA120020","521"
"2604","CH010014","521"
"2605","CH010045","521"
"2606","KA010106","521"
"2607","TK050052","521"
"2608","GU020064","521"
"2609","KA150145","521"
"2610","KA010160","521"
"2611","KA170011","521"
"2612","KA020064","521"
"2613","KA160177","521"
"2614","IB010034","521"
"2615","KA110193","521"
"2616","KA160198","521"
"2617","KA150096","521"
"2618","IB040434","521"
"2619","KA160280","521"
"2620","IB080107","521"
"2621","IB040577","521"
"2622","IB040624","521"
"2623","NA060098","521"
"2624","GU040150","521"
"2625","CH040385","521"
"2626","CH040407","521"
"2627","IB010062","521"
"2628","KA070397","521"
"2629","TK050097","521"
"2630","KA110348","521"
"2631","GU010108","521"
"2632","KA150213","521"
"2633","KA010352","521"
"2634","TK060521","521"
"2635","IB010095","521"
"2636","TK050133","521"
"2637","NA060145","521"
"2638","GU010130","521"
"2639","CH020399","521"
"2640","KA110417","521"
"2641","NA060152","521"
"2642","IB040884","521"
"2643","GU010147","521"
"2644","KA080393","521"
"2645","CH040619","521"
"2646","CH040636","521"
"2647","KA150015","520"
"2648","KA070039","520"
"2649","CH040102","520"
"2650","KA100002","520"
"2651","CH040136","520"
"2652","KA080122","520"
"2653","CH040164","520"
"2654","TC030038","520"
"2655","KA110251","520"
"2656","TC040020","520"
"2657","IB040529","520"
"2658","NA060084","520"
"2659","TC030060","520"
"2660","IB040611","520"
"2661","GU020261","520"
"2662","KA110297","520"
"2663","YA010117","520"
"2664","KA110340","520"
"2665","CH040423","520"
"2666","KA080294","520"
"2667","TC030114","520"
"2668","IB040755","520"
"2669","KA010370","520"
"2670","KA070555","520"
"2671","IB040781","520"
"2672","IB040782","520"
"2673","YA010180","520"
"2674","TK130243","520"
"2675","SA020066","520"
"2676","KA080366","520"
"2677","KA110474","520"
"2678","TK140042","520"
"2679","KA150016","519"
"2680","CH010013","519"
"2681","IB070001","519"
"2682","IB090011","519"
"2683","KA150031","519"
"2684","KA140027","519"
"2685","IB070022","519"
"2686","KA120025","519"
"2687","IB020010","519"
"2688","IB040113","519"
"2689","IB080051","519"
"2690","KA110137","519"
"2691","KA040018","519"
"2692","TK130101","519"
"2693","CH040196","519"
"2694","CH040195","519"
"2695","NA010039","519"
"2696","IB080095","519"
"2697","KA110248","519"
"2698","CH030037","519"
"2699","KA110278","519"
"2700","IB040595","519"
"2701","KA070367","519"
"2702","KA070393","519"
"2703","KA160315","519"
"2704","YA010136","519"
"2705","KA080283","519"
"2706","KA180009","519"
"2707","SA090019","519"
"2708","KA040056","519"
"2709","KA160361","519"
"2710","CH020381","519"
"2711","KA160209","519"
"2712","GU010133","519"
"2713","KA150261","519"
"2714","KA010481","519"
"2715","KA120011","518"
"2716","IB080002","518"
"2717","TK060224","518"
"2718","IB080019","518"
"2719","NA030035","518"
"2720","KA080059","518"
"2721","KA150130","518"
"2722","KA070110","518"
"2723","KA160173","518"
"2724","KA020071","518"
"2725","KA120059","518"
"2726","TK050076","518"
"2727","NA010041","518"
"2728","CH040263","518"
"2729","NA030070","518"
"2730","KA070285","518"
"2731","NA030087","518"
"2732","CH040341","518"
"2733","GU020187","518"
"2734","KA070341","518"
"2735","GU050024","518"
"2736","GU030342","518"
"2737","KA180004","518"
"2738","TK140024","518"
"2739","CH040449","518"
"2740","KA120091","518"
"2741","YA010157","518"
"2742","CH040525","518"
"2743","KA020091","518"
"2744","CH010160","518"
"2745","TK130232","518"
"2746","YA040073","518"
"2747","CH010164","518"
"2748","NA060151","518"
"2749","KA080379","518"
"2750","IB080163","518"
"2751","KA070748","518"
"2752","CH040014","517"
"2753","KA160035","517"
"2754","KA160135","517"
"2755","GU010032","517"
"2756","GU030167","517"
"2757","CH040220","517"
"2758","KA160276","517"
"2759","GU020176","517"
"2760","IB040550","517"
"2761","KA010246","517"
"2762","IB010056","517"
"2763","CH010114","517"
"2764","IB040618","517"
"2765","KA150170","517"
"2766","KA160309","517"
"2767","YA010118","517"
"2768","KA070435","517"
"2769","TK040247","517"
"2770","IB080129","517"
"2771","KA150214","517"
"2772","KA120095","517"
"2773","CH020377","517"
"2774","IB080146","517"
"2775","GU020343","517"
"2776","IB070091","517"
"2777","KA110411","517"
"2778","YA010190","517"
"2779","KA110414","517"
"2780","KA070670","517"
"2781","KA110463","517"
"2782","IB010120","517"
"2783","KA080013","516"
"2784","CH040029","516"
"2785","IB010010","516"
"2786","KA080036","516"
"2787","IB080049","516"
"2788","NA030052","516"
"2789","KA150149","516"
"2790","TK040175","516"
"2791","CH010095","516"
"2792","KA160269","516"
"2793","SA010063","516"
"2794","CH040340","516"
"2795","IB010061","516"
"2796","KA110312","516"
"2797","TK130179","516"
"2798","CH040443","516"
"2799","IB050095","516"
"2800","CH020150","516"
"2801","KA150210","516"
"2802","CH010138","516"
"2803","CH020356","516"
"2804","KA080323","516"
"2805","GU010115","516"
"2806","IB040790","516"
"2807","CH040581","516"
"2808","KA070316","516"
"2809","KA080367","516"
"2810","IB040929","516"
"2811","TK090085","516"
"2812","KA070745","516"
"2813","NA030004","515"
"2814","KA150023","515"
"2815","KA110028","515"
"2816","IB070002","515"
"2817","KA070046","515"
"2818","TK060167","515"
"2819","TK040110","515"
"2820","TK040124","515"
"2821","IB080045","515"
"2822","CH010041","515"
"2823","IB080052","515"
"2824","KA160168","515"
"2825","IB040364","515"
"2826","TK040188","515"
"2827","TC030040","515"
"2828","KA070245","515"
"2829","KA110213","515"
"2830","IB040437","515"
"2831","IB040464","515"
"2832","KA160278","515"
"2833","NA060086","515"
"2834","KA110272","515"
"2835","TK130160","515"
"2836","NA060090","515"
"2837","CH020065","515"
"2838","GU020263","515"
"2839","TK060375","515"
"2840","NA060096","515"
"2841","KA110300","515"
"2842","KA070414","515"
"2843","GU040160","515"
"2844","IB010074","515"
"2845","CH020317","515"
"2846","NA07000３","515"
"2847","KA150225","515"
"2848","IB090057","515"
"2849","IB010093","515"
"2850","NA010085","515"
"2851","KA070611","515"
"2852","KA070622","515"
"2853","TK130244","515"
"2854","YA010206","515"
"2855","TK130259","515"
"2856","GU030512","515"
"2857","TK060282","514"
"2858","SA020005","514"
"2859","YA010019","514"
"2860","TK040138","514"
"2861","SA020017","514"
"2862","IB050015","514"
"2863","IB080072","514"
"2864","KA150070","514"
"2865","IB100073","514"
"2866","NA060045","514"
"2867","KA070210","514"
"2868","TK060256","514"
"2869","IB100089","514"
"2870","KA070268","514"
"2871","YA040043","514"
"2872","KA070501","514"
"2873","TK040232","514"
"2874","CH020128","514"
"2875","TK050095","514"
"2876","GU030348","514"
"2877","YA010128","514"
"2878","CH040454","514"
"2879","KA150209","514"
"2880","GU020331","514"
"2881","KA150223","514"
"2882","KA150220","514"
"2883","CH040391","514"
"2884","CH020370","514"
"2885","KA150199","514"
"2886","CH040518","514"
"2887","TK130258","514"
"2888","KA150270","514"
"2889","KA170080","514"
"2890","KA070719","514"
"2891","KA160417","514"
"2892","TK040303","514"
"2893","GU030519","514"
"2894","IB040951","514"
"2895","KA170003","513"
"2896","CH040018","513"
"2897","IB070028","513"
"2898","CH040089","513"
"2899","KA110072","513"
"2900","IB070042","513"
"2901","IB050014","513"
"2902","NA060024","513"
"2903","IB040266","513"
"2904","KA070189","513"
"2905","TK060300","513"
"2906","KA120063","513"
"2907","CH040248","513"
"2908","CH030038","513"
"2909","NA030097","513"
"2910","KA150159","513"
"2911","CH020112","513"
"2912","CH040450","513"
"2913","GU050030","513"
"2914","KA070469","513"
"2915","TK040274","513"
"2916","KA110393","513"
"2917","GU030456","513"
"2918","TK130233","513"
"2919","CH040552","513"
"2920","TK040289","513"
"2921","KA160403","513"
"2922","KA110446","513"
"2923","NA060161","513"
"2924","SA090034","513"
"2925","TC030211","513"
"2926","TC030215","513"
"2927","GU030029","512"
"2928","TK060262","512"
"2929","CH040035","512"
"2930","KA010029","512"
"2931","KA020014","512"
"2932","KA040004","512"
"2933","IB040029","512"
"2934","IB080032","512"
"2935","KA070040","512"
"2936","IB040067","512"
"2937","KA110087","512"
"2938","TK060177","512"
"2939","NA060050","512"
"2940","IB040377","512"
"2941","KA070240","512"
"2942","CH040258","512"
"2943","IB090041","512"
"2944","KA080170","512"
"2945","KA010238","512"
"2946","YA010112","512"
"2947","KA110309","512"
"2948","KA180003","512"
"2949","KA070436","512"
"2950","GU010103","512"
"2951","CH020188","512"
"2952","KA160335","512"
"2953","KA070455","512"
"2954","KA110355","512"
"2955","SA020051","512"
"2956","NA060125","512"
"2957","YA010170","512"
"2958","TK130224","512"
"2959","KA150238","512"
"2960","CH010147","512"
"2961","KA110398","512"
"2962","KA160391","512"
"2963","CH040564","512"
"2964","TC030150","512"
"2965","KA080374","512"
"2966","IB040908","512"
"2967","IB040006","511"
"2968","KA110041","511"
"2969","KA070048","511"
"2970","TK050037","511"
"2971","KA070067","511"
"2972","TK130039","511"
"2973","KA160136","511"
"2974","YA010043","511"
"2975","SA090009","511"
"2976","IB100065","511"
"2977","KA010163","511"
"2978","YA010064","511"
"2979","YA010065","511"
"2980","IB010036","511"
"2981","IB040454","511"
"2982","KA040026","511"
"2983","IB050074","511"
"2984","IB100110","511"
"2985","IB010063","511"
"2986","KA120079","511"
"2987","KA070426","511"
"2988","CH040455","511"
"2989","KA120089","511"
"2990","KA110365","511"
"2991","KA010360","511"
"2992","KA080331","511"
"2993","CH010148","511"
"2994","KA160376","511"
"2995","TK090070","511"
"2996","TK060411","511"
"2997","KA110413","511"
"2998","CH030075","511"
"2999","KA150267","511"
"3000","NA030157","511"
"3001","GU020355","511"
"3002","KA070706","511"
"3003","TK140057","511"
"3004","KA040001","510"
"3005","CH020001","510"
"3006","IB040119","510"
"3007","IB040155","510"
"3008","NA060016","510"
"3009","IB010015","510"
"3010","KA150135","510"
"3011","TK090012","510"
"3012","KA110169","510"
"3013","KA140035","510"
"3014","KA070198","510"
"3015","KA160196","510"
"3016","TK060336","510"
"3017","TK060199","510"
"3018","CH010082","510"
"3019","KA080154","510"
"3020","NA030065","510"
"3021","CH040293","510"
"3022","KA120071","510"
"3023","KA080180","510"
"3024","KA100026","510"
"3025","KA110268","510"
"3026","CH020073","510"
"3027","KA150162","510"
"3028","CH020121","510"
"3029","KA160311","510"
"3030","KA120084","510"
"3031","KA150180","510"
"3032","IB040712","510"
"3033","IB070089","510"
"3034","KA120098","510"
"3035","NA030128","510"
"3036","KA150239","510"
"3037","IB080151","510"
"3038","KA070627","510"
"3039","IB080157","510"
"3040","KA110473","510"
"3041","NA030170","510"
"3042","KA070016","509"
"3043","KA080037","509"
"3044","KA110092","509"
"3045","IB040200","509"
"3046","TK130080","509"
"3047","KA070172","509"
"3048","KA040114","509"
"3049","IB010028","509"
"3050","GU040095","509"
"3051","YA010074","509"
"3052","YA010083","509"
"3053","IB080114","509"
"3054","CH040266","509"
"3055","KA070318","509"
"3056","KA080236","509"
"3057","GU020274","509"
"3058","IB040630","509"
"3059","CH040363","509"
"3060","CH040418","509"
"3061","IB080118","509"
"3062","KA110328","509"
"3063","KA150183","509"
"3064","KA110352","509"
"3065","KA080295","509"
"3066","CH020306","509"
"3067","KA080316","509"
"3068","CH020363","509"
"3069","IB040773","509"
"3070","KA070588","509"
"3071","GU010143","509"
"3072","GU040223","509"
"3073","TC030156","509"
"3074","KA070713","509"
"3075","IB010122","509"
"3076","KA080016","508"
"3077","GU030046","508"
"3078","KA070072","508"
"3079","TK060143","508"
"3080","KA110094","508"
"3081","KA110140","508"
"3082","KA040099","508"
"3083","GU030171","508"
"3084","IB100082","508"
"3085","CH010074","508"
"3086","TK130111","508"
"3087","IB100092","508"
"3088","IB010042","508"
"3089","KA110237","508"
"3090","KA040034","508"
"3091","KA070373","508"
"3092","IB050075","508"
"3093","YA010115","508"
"3094","KA010327","508"
"3095","KA080292","508"
"3096","SA030006","508"
"3097","TK060495","508"
"3098","KA170074","508"
"3099","NA050010","508"
"3100","KA110462","508"
"3101","IB010106","508"
"3102","YA040076","508"
"3103","CH040597","508"
"3104","TK040298","508"
"3105","TC030203","508"
"3106","CH010183","508"
"3107","KA020030","507"
"3108","CH010032","507"
"3109","YA010037","507"
"3110","KA020042","507"
"3111","TK130052","507"
"3112","CH010047","507"
"3113","KA010103","507"
"3114","IB040236","507"
"3115","GU020065","507"
"3116","KA040103","507"
"3117","KA040098","507"
"3118","SA130019","507"
"3119","IB040327","507"
"3120","KA110181","507"
"3121","CH040215","507"
"3122","GU010055","507"
"3123","CH010040","507"
"3124","IB040462","507"
"3125","YA010099","507"
"3126","IB080102","507"
"3127","CH040310","507"
"3128","TK130159","507"
"3129","TK090044","507"
"3130","KA110356","507"
"3131","KA070461","507"
"3132","IB080148","507"
"3133","TC030142","507"
"3134","IB040796","507"
"3135","NA030139","507"
"3136","KA080347","507"
"3137","TK040288","507"
"3138","KA120107","507"
"3139","TC030151","507"
"3140","TC030159","507"
"3141","IB040896","507"
"3142","TC030178","507"
"3143","CH040591","507"
"3144","KA110021","506"
"3145","NA030021","506"
"3146","IB070005","506"
"3147","KA150032","506"
"3148","IB050002","506"
"3149","KA110117","506"
"3150","TK130057","506"
"3151","GU010033","506"
"3152","KA160190","506"
"3153","IB050034","506"
"3154","KA110215","506"
"3155","KA160092","506"
"3156","CH040295","506"
"3157","IB040466","506"
"3158","CH040297","506"
"3159","NA060077","506"
"3160","CH040304","506"
"3161","KA110258","506"
"3162","KA110269","506"
"3163","GU020195","506"
"3164","CH040434","506"
"3165","CH040441","506"
"3166","IB040681","506"
"3167","KA160336","506"
"3168","KA080281","506"
"3169","KA160203","506"
"3170","KA020082","506"
"3171","GU020315","506"
"3172","NA070004","506"
"3173","KA070579","506"
"3174","NA060144","506"
"3175","KA070608","506"
"3176","KA100055","506"
"3177","YA010213","506"
"3178","TK050141","506"
"3179","TC030162","506"
"3180","KA150257","506"
"3181","IB040937","506"
"3182","IB010117","506"
"3183","GU030515","506"
"3184","TK050152","506"
"3185","KA120002","505"
"3186","KA070074","505"
"3187","NA060013","505"
"3188","TK040152","505"
"3189","YA040023","505"
"3190","KA040092","505"
"3191","SA090017","505"
"3192","YA010069","505"
"3193","IB040360","505"
"3194","KA010188","505"
"3195","GU030180","505"
"3196","IB100086","505"
"3197","IB080096","505"
"3198","GU030229","505"
"3199","IB050049","505"
"3200","KA150100","505"
"3201","GU030247","505"
"3202","CH040305","505"
"3203","CH020052","505"
"3204","CH040328","505"
"3205","KA110281","505"
"3206","NA060107","505"
"3207","KA150203","505"
"3208","KA010326","505"
"3209","KA150204","505"
"3210","KA010354","505"
"3211","TC030099","505"
"3212","KA070547","505"
"3213","IB040772","505"
"3214","KA110405","505"
"3215","KA070620","505"
"3216","SA090028","505"
"3217","TK130263","505"
"3218","KA010441","505"
"3219","SA130001","504"
"3220","KA010014","504"
"3221","KA160052","504"
"3222","KA080063","504"
"3223","YA010041","504"
"3224","TC040007","504"
"3225","KA040094","504"
"3226","KA150066","504"
"3227","GU030169","504"
"3228","YA010057","504"
"3229","CH030011","504"
"3230","GU010046","504"
"3231","KA160182","504"
"3232","IB080088","504"
"3233","KA160192","504"
"3234","GU030217","504"
"3235","KA070234","504"
"3236","CH010100","504"
"3237","KA010261","504"
"3238","KA070365","504"
"3239","CH020057","504"
"3240","TK130171","504"
"3241","SA030005","504"
"3242","CH020292","504"
"3243","KA080319","504"
"3244","TC030129","504"
"3245","IB100107","504"
"3246","GU020353","504"
"3247","IB040905","504"
"3248","IB070099","504"
"3249","KA160415","504"
"3250","KA110484","504"
"3251","CH040015","503"
"3252","IB070011","503"
"3253","TK040084","503"
"3254","KA020028","503"
"3255","KA110076","503"
"3256","IB040131","503"
"3257","KA110113","503"
"3258","KA110120","503"
"3259","KA010095","503"
"3260","CH020035","503"
"3261","GU030214","503"
"3262","CH040267","503"
"3263","IB040456","503"
"3264","CH040274","503"
"3265","IB080109","503"
"3266","KA010265","503"
"3267","CH010109","503"
"3268","IB040597","503"
"3269","TK060042","503"
"3270","KA070368","503"
"3271","KA150164","503"
"3272","IB040638","503"
"3273","KA110316","503"
"3274","CH030050","503"
"3275","CH020285","503"
"3276","KA070478","503"
"3277","TK060130","503"
"3278","CH020372","503"
"3279","TC030132","503"
"3280","YA010192","503"
"3281","IB040830","503"
"3282","IB100113","503"
"3283","CH020408","503"
"3284","KA070743","503"
"3285","KA070742","503"
"3286","CH020413","503"
"3287","KA070007","502"
"3288","IB040009","502"
"3289","YA010009","502"
"3290","IB070020","502"
"3291","CH040122","502"
"3292","IB070045","502"
"3293","IB010018","502"
"3294","KA110129","502"
"3295","YA040047","502"
"3296","KA160200","502"
"3297","IB040419","502"
"3298","KA150092","502"
"3299","YA010100","502"
"3300","SA010069","502"
"3301","CH040347","502"
"3302","CH040365","502"
"3303","TK130175","502"
"3304","KA070395","502"
"3305","NA060109","502"
"3306","GU020308","502"
"3307","IB040684","502"
"3308","KA070446","502"
"3309","CH020318","502"
"3310","IB040751","502"
"3311","IB040754","502"
"3312","KA160368","502"
"3313","CH040531","502"
"3314","IB080154","502"
"3315","IB040801","502"
"3316","IB080153","502"
"3317","IB040808","502"
"3318","KA040068","502"
"3319","KA010430","502"
"3320","KA040073","502"
"3321","KA170083","502"
"3322","IB040938","502"
"3323","TC030214","502"
"3324","KA150003","501"
"3325","KA150010","501"
"3326","KA110051","501"
"3327","KA160047","501"
"3328","GU020022","501"
"3329","KA070070","501"
"3330","KA120033","501"
"3331","IB100037","501"
"3332","KA020056","501"
"3333","KA070117","501"
"3334","IB040222","501"
"3335","KA150148","501"
"3336","CH040217","501"
"3337","CH010078","501"
"3338","IB100091","501"
"3339","TK040203","501"
"3340","KA070255","501"
"3341","GU010079","501"
"3342","KA160273","501"
"3343","TK130141","501"
"3344","GU030299","501"
"3345","NA060099","501"
"3346","CH020161","501"
"3347","TK130199","501"
"3348","CH040472","501"
"3349","YA010144","501"
"3350","CH040482","501"
"3351","TK040262","501"
"3352","IB040741","501"
"3353","TK090061","501"
"3354","KA020089","501"
"3355","GU030433","501"
"3356","KA010383","501"
"3357","IB080152","501"
"3358","TK040282","501"
"3359","KA050012","501"
"3360","TK040286","501"
"3361","CH030076","501"
"3362","TK150071","501"
"3363","KA080375","501"
"3364","KA100065","501"
"3365","GU030502","501"
"3366","IB010121","501"
"3367","IB040004","500"
"3368","YA010002","500"
"3369","IB040077","500"
"3370","GU020024","500"
"3371","IB020008","500"
"3372","KA110082","500"
"3373","CH040124","500"
"3374","TK130056","500"
"3375","IB050024","500"
"3376","KA070190","500"
"3377","YA010052","500"
"3378","GU030161","500"
"3379","KA020065","500"
"3380","CH040303","500"
"3381","KA080164","500"
"3382","KA070302","500"
"3383","CH010101","500"
"3384","GU020142","500"
"3385","IB010046","500"
"3386","IB010048","500"
"3387","KA070319","500"
"3388","CH020078","500"
"3389","YA010106","500"
"3390","KA160306","500"
"3391","TK060429","500"
"3392","KA100041","500"
"3393","NA060120","500"
"3394","KA110358","500"
"3395","GU020290","500"
"3396","NA010077","500"
"3397","SA020063","500"
"3398","GU010126","500"
"3399","KA160382","500"
"3400","KA150243","500"
"3401","YA010200","500"
"3402","KA170082","500"
"3403","TK060588","500"
"3404","GU040265","500"
"3405","YA010225","500"
"3406","NA030001","499"
"3407","CH040032","499"
"3408","KA150045","499"
"3409","IB100030","499"
"3410","SA060005","499"
"3411","IB040304","499"
"3412","CH030012","499"
"3413","KA110205","499"
"3414","CH040301","499"
"3415","KA110238","499"
"3416","KA040027","499"
"3417","KA040035","499"
"3418","TK080008","499"
"3419","IB040675","499"
"3420","NA060112","499"
"3421","NA070001","499"
"3422","TK060524","499"
"3423","IB040705","499"
"3424","TK040265","499"
"3425","GU030409","499"
"3426","TK130213","499"
"3427","KA150190","499"
"3428","IB040817","499"
"3429","GU020363","499"
"3430","IB040913","499"
"3431","KA140008","498"
"3432","GU010004","498"
"3433","KA010005","498"
"3434","KA160104","498"
"3435","KA110064","498"
"3436","NA060010","498"
"3437","TK060263","498"
"3438","KA020045","498"
"3439","KA040086","498"
"3440","KA110168","498"
"3441","KA110171","498"
"3442","KA040020","498"
"3443","GU030224","498"
"3444","IB100087","498"
"3445","KA160262","498"
"3446","GU010074","498"
"3447","KA070275","498"
"3448","TC030066","498"
"3449","TC030061","498"
"3450","GU030295","498"
"3451","NA030107","498"
"3452","KA160318","498"
"3453","KA160341","498"
"3454","IB040708","498"
"3455","IB040747","498"
"3456","KA070530","498"
"3457","TK130217","498"
"3458","SA020061","498"
"3459","KA160207","498"
"3460","KA100054","498"
"3461","GU010131","498"
"3462","IB040878","498"
"3463","KA080386","498"
"3464","KA160423","498"
"3465","KA160422","498"
"3466","KA110019","497"
"3467","KA010024","497"
"3468","KA010023","497"
"3469","IB010007","497"
"3470","KA070057","497"
"3471","GU020021","497"
"3472","GU030098","497"
"3473","GU030117","497"
"3474","GU030122","497"
"3475","KA150056","497"
"3476","KA070127","497"
"3477","NA030051","497"
"3478","KA020058","497"
"3479","KA160157","497"
"3480","TK040180","497"
"3481","KA160164","497"
"3482","KA160188","497"
"3483","SA130027","497"
"3484","YA010086","497"
"3485","YA010088","497"
"3486","YA010096","497"
"3487","KA110217","497"
"3488","TK060339","497"
"3489","CH040315","497"
"3490","KA110266","497"
"3491","KA110279","497"
"3492","IB040566","497"
"3493","GU020221","497"
"3494","TK130169","497"
"3495","TK040237","497"
"3496","IB010069","497"
"3497","KA070406","497"
"3498","CH010129","497"
"3499","CH040430","497"
"3500","KA080291","497"
"3501","CH020307","497"
"3502","GU020322","497"
"3503","TK140025","497"
"3504","KA010364","497"
"3505","KA150188","497"
"3506","GU010118","497"
"3507","KA010381","497"
"3508","SA030007","497"
"3509","KA080348","497"
"3510","KA120104","497"
"3511","KA150249","497"
"3512","IB040846","497"
"3513","KA150265","497"
"3514","TK140052","497"
"3515","KA110477","497"
"3516","KA160220","497"
"3517","KA160007","496"
"3518","KA010008","496"
"3519","KA150111","496"
"3520","IB010005","496"
"3521","YA010008","496"
"3522","KA110089","496"
"3523","GU020038","496"
"3524","CH040139","496"
"3525","KA020050","496"
"3526","GU050012","496"
"3527","TK130065","496"
"3528","KA150051","496"
"3529","KA010134","496"
"3530","KA150073","496"
"3531","KA160175","496"
"3532","KA070199","496"
"3533","IB080090","496"
"3534","KA110216","496"
"3535","NA060071","496"
"3536","KA110234","496"
"3537","GU030238","496"
"3538","KA010250","496"
"3539","IB040586","496"
"3540","CH020090","496"
"3541","CH020106","496"
"3542","KA070401","496"
"3543","IB050089","496"
"3544","KA160322","496"
"3545","KA120087","496"
"3546","CH020326","496"
"3547","KA080328","496"
"3548","YA010166","496"
"3549","TK060510","496"
"3550","KA150246","496"
"3551","TK060498","496"
"3552","SA090030","496"
"3553","KA070707","496"
"3554","KA040082","496"
"3555","KA070012","495"
"3556","CH040004","495"
"3557","IB010003","495"
"3558","KA120030","495"
"3559","CH040059","495"
"3560","KA150029","495"
"3561","SA020010","495"
"3562","NA060008","495"
"3563","IB040118","495"
"3564","IB040132","495"
"3565","KA070093","495"
"3566","IB040207","495"
"3567","KA070137","495"
"3568","KA160132","495"
"3569","TK050060","495"
"3570","IB080081","495"
"3571","KA110165","495"
"3572","NA060058","495"
"3573","KA010309","495"
"3574","TK060357","495"
"3575","TC030051","495"
"3576","KA160096","495"
"3577","IB050056","495"
"3578","GU020169","495"
"3579","GU020190","495"
"3580","TK040229","495"
"3581","KA010292","495"
"3582","CH040386","495"
"3583","CH040410","495"
"3584","KA100040","495"
"3585","NA060111","495"
"3586","IB040713","495"
"3587","GU040172","495"
"3588","CH020327","495"
"3589","GU030415","495"
"3590","IB040753","495"
"3591","SA050040","495"
"3592","KA080322","495"
"3593","IB040794","495"
"3594","CH030062","495"
"3595","TK060579","495"
"3596","KA110444","495"
"3597","KA110449","495"
"3598","KA070672","495"
"3599","KA170081","495"
"3600","IB040881","495"
"3601","KA070689","495"
"3602","KA040076","495"
"3603","NA060169","495"
"3604","KA110481","495"
"3605","YA010228","495"
"3606","TK060221","494"
"3607","KA050002","494"
"3608","KA070086","494"
"3609","KA080039","494"
"3610","KA020036","494"
"3611","KA150125","494"
"3612","NA060021","494"
"3613","GU020098","494"
"3614","YA040052","494"
"3615","TC030044","494"
"3616","KA140039","494"
"3617","CH010080","494"
"3618","KA050005","494"
"3619","NA060075","494"
"3620","CH040288","494"
"3621","NA030069","494"
"3622","NA030078","494"
"3623","IB040536","494"
"3624","KA040029","494"
"3625","KA080239","494"
"3626","KA100031","494"
"3627","IB010068","494"
"3628","YA040067","494"
"3629","TK060404","494"
"3630","CH020240","494"
"3631","IB080130","494"
"3632","KA160345","494"
"3633","GU020339","494"
"3634","CH040528","494"
"3635","KA100057","494"
"3636","NA060147","494"
"3637","TK150067","494"
"3638","KA110455","494"
"3639","KA110465","494"
"3640","IB040895","494"
"3641","KA120001","493"
"3642","KA070001","493"
"3643","TK060283","493"
"3644","KA160030","493"
"3645","IB070033","493"
"3646","TK040113","493"
"3647","IB080048","493"
"3648","KA070111","493"
"3649","GU050013","493"
"3650","IB080062","493"
"3651","KA030012","493"
"3652","KA160155","493"
"3653","TK060239","493"
"3654","SA130023","493"
"3655","CH040183","493"
"3656","GU020130","493"
"3657","KA070201","493"
"3658","CH030015","493"
"3659","CH040219","493"
"3660","KA070217","493"
"3661","IB070071","493"
"3662","KA150097","493"
"3663","IB040521","493"
"3664","CH010098","493"
"3665","IB040515","493"
"3666","GU020140","493"
"3667","NA060102","493"
"3668","CH040412","493"
"3669","GU030351","493"
"3670","KA160339","493"
"3671","CH040471","493"
"3672","TK060525","493"
"3673","TK090057","493"
"3674","GU020335","493"
"3675","TC030144","493"
"3676","GU030448","493"
"3677","GU030454","493"
"3678","GU030468","493"
"3679","CH010165","493"
"3680","GU010140","493"
"3681","KA150273","493"
"3682","IB070100","493"
"3683","KA150012","492"
"3684","TK060202","492"
"3685","KA010031","492"
"3686","KA070045","492"
"3687","GU010018","492"
"3688","IB100021","492"
